interaction_id,user_id,destination_id,tipe_interaksi,skor_interaksi,timestamp,durasi_detik,platform,rating_diberikan,session_id
INT0006614,USR00368,DST0026,bookmark,0.6812,2025-11-11 23:32:41,,iOS,,SES770521
INT0006615,USR01296,DST0012,book,1.0,2025-06-10 12:07:41,,Android,,SES506619
INT0006616,USR00856,DST0025,view,0.1262,2025-12-12 01:05:41,319.0,iOS,,SES858872
INT0006617,USR00312,DST0018,book,1.0,2025-08-11 04:43:41,,Web,,SES759520
INT0006618,USR00858,DST0019,like,0.5453,2025-10-24 09:59:41,,Desktop,,SES993003
INT0006619,USR01878,DST0020,share,0.7474,2025-07-21 04:43:41,,Web,,SES220443
INT0006620,USR01793,DST0002,bookmark,0.6834,2025-07-06 10:18:41,,Desktop,,SES514864
INT0006621,USR00143,DST0024,bookmark,0.7723,2026-01-06 02:53:41,,iOS,,SES977238
INT0006622,USR00004,DST0003,like,0.6594,2025-11-04 22:51:41,,Web,,SES336069
INT0006623,USR01156,DST0029,view,0.2418,2025-10-23 10:43:41,672.0,Web,,SES570540
INT0006624,USR01992,DST0029,bookmark,0.7665,2025-08-06 20:04:41,,Desktop,,SES889478
INT0006625,USR00649,DST0016,view,0.2421,2025-11-22 23:16:41,246.0,Android,,SES780918
INT0006626,USR00719,DST0020,share,0.7075,2025-09-21 23:22:41,,iOS,,SES299255
INT0006627,USR00601,DST0029,view,0.1339,2025-06-29 02:54:41,864.0,Desktop,,SES607183
INT0006628,USR01361,DST0022,bookmark,0.7767,2025-10-23 10:39:41,,Desktop,,SES859123
INT0006629,USR00043,DST0001,view,0.1389,2026-01-31 11:15:41,705.0,Desktop,,SES218881
INT0006630,USR01408,DST0005,like,0.6564,2025-05-14 07:50:41,,Android,,SES888078
INT0006631,USR01920,DST0026,share,0.8029,2025-09-04 02:12:41,,Web,,SES444526
INT0006632,USR01001,DST0012,share,0.8055,2025-10-29 11:19:41,,iOS,,SES370933
INT0006633,USR01802,DST0017,bookmark,0.6434,2025-11-29 21:14:41,,Android,,SES120904
INT0006634,USR01687,DST0004,review,0.8814,2026-02-14 22:04:41,,Web,3.9,SES318767
INT0006635,USR00374,DST0028,book,1.0,2026-01-02 07:06:41,,iOS,,SES394476
INT0006636,USR00216,DST0001,like,0.6558,2025-09-09 06:27:41,,Android,,SES376059
INT0006637,USR01903,DST0011,like,0.6595,2025-04-09 19:35:41,,iOS,,SES978224
INT0006638,USR01648,DST0019,view,0.1109,2025-08-29 06:47:41,41.0,Web,,SES420806
INT0006639,USR01498,DST0028,share,0.8521,2026-01-17 05:54:41,,Web,,SES357313
INT0006640,USR01712,DST0017,view,0.2853,2026-03-12 01:04:41,27.0,iOS,,SES647182
INT0006641,USR01759,DST0002,like,0.5344,2025-05-08 08:23:41,,Desktop,,SES246346
INT0006642,USR01053,DST0020,like,0.6293,2025-05-01 06:44:41,,Web,,SES132910
INT0006643,USR00960,DST0018,share,0.806,2025-09-14 20:07:41,,Android,,SES220926
INT0006644,USR01406,DST0029,share,0.7066,2026-01-25 20:53:41,,iOS,,SES888876
INT0006645,USR00941,DST0029,review,0.9016,2025-09-15 23:45:41,,Web,3.8,SES138045
INT0006646,USR01496,DST0017,review,0.8578,2025-06-19 03:31:41,,iOS,3.5,SES690679
INT0006647,USR01241,DST0024,like,0.5715,2025-06-12 23:29:41,,Desktop,,SES860167
INT0006648,USR01003,DST0005,like,0.6486,2025-11-04 06:53:41,,iOS,,SES545538
INT0006649,USR01848,DST0008,book,1.0,2025-09-26 07:59:41,,Desktop,,SES617909
INT0006650,USR00781,DST0023,view,0.2737,2026-03-13 08:45:41,266.0,Android,,SES760579
INT0006651,USR01944,DST0007,bookmark,0.7028,2026-01-23 21:32:41,,iOS,,SES117836
INT0006652,USR00598,DST0007,view,0.1163,2025-04-20 06:47:41,50.0,Android,,SES222135
INT0006653,USR00970,DST0021,review,0.8859,2026-02-11 03:28:41,,Desktop,5.0,SES926422
INT0006654,USR00544,DST0005,review,0.962,2025-03-31 07:41:41,,Android,3.8,SES901342
INT0006655,USR00672,DST0018,view,0.2767,2025-07-29 03:22:41,311.0,Web,,SES731699
INT0006656,USR01751,DST0016,review,0.9649,2025-11-09 21:29:41,,Web,3.9,SES761576
INT0006657,USR01689,DST0027,share,0.8348,2026-01-11 04:58:41,,iOS,,SES434909
INT0006658,USR00757,DST0007,review,0.9108,2025-05-07 07:41:41,,Android,3.4,SES828513
INT0006659,USR01846,DST0001,review,0.9557,2025-12-18 10:13:41,,iOS,4.7,SES249551
INT0006660,USR01265,DST0011,review,0.9137,2025-12-19 19:47:41,,iOS,3.2,SES240017
INT0006661,USR00762,DST0024,share,0.7301,2026-01-04 21:44:41,,iOS,,SES933504
INT0006662,USR00547,DST0021,share,0.868,2025-08-30 00:23:41,,Desktop,,SES303646
INT0006663,USR00686,DST0022,share,0.702,2025-03-31 01:31:41,,Web,,SES891443
INT0006664,USR00616,DST0024,like,0.6413,2025-04-27 21:16:41,,Android,,SES909377
INT0006665,USR00007,DST0028,bookmark,0.6097,2025-11-30 08:07:41,,Android,,SES904599
INT0006666,USR00982,DST0005,book,1.0,2026-02-12 11:39:41,,Desktop,,SES410089
INT0006667,USR00861,DST0003,like,0.5923,2025-04-17 10:44:41,,Desktop,,SES516124
INT0006668,USR00375,DST0017,like,0.6734,2025-07-05 09:49:41,,iOS,,SES870287
INT0006669,USR01757,DST0015,like,0.6746,2025-05-26 03:25:41,,Android,,SES651827
INT0006670,USR01227,DST0003,bookmark,0.6017,2026-02-03 11:48:41,,Android,,SES445684
INT0006671,USR01711,DST0012,bookmark,0.6151,2026-01-01 01:19:41,,Android,,SES582466
INT0006672,USR00812,DST0014,share,0.8184,2025-07-24 00:15:41,,Desktop,,SES444705
INT0006673,USR01533,DST0018,bookmark,0.6785,2026-01-15 08:15:41,,iOS,,SES239826
INT0006674,USR00943,DST0018,share,0.7962,2025-03-30 12:21:41,,Android,,SES163899
INT0006675,USR01187,DST0003,like,0.5398,2025-06-30 22:33:41,,Android,,SES627625
INT0006676,USR01311,DST0018,bookmark,0.7482,2025-04-07 19:27:41,,Android,,SES716703
INT0006677,USR01104,DST0015,book,1.0,2026-01-21 06:52:41,,Android,,SES915308
INT0006678,USR01508,DST0026,view,0.1199,2025-12-09 03:54:41,424.0,Desktop,,SES954391
INT0006679,USR01928,DST0027,book,1.0,2026-01-23 20:03:41,,Desktop,,SES398911
INT0006680,USR00291,DST0023,book,1.0,2026-01-28 03:05:41,,Android,,SES295787
INT0006681,USR01635,DST0025,like,0.6418,2025-07-13 01:29:41,,Android,,SES522205
INT0006682,USR00046,DST0001,review,0.9308,2025-07-30 20:44:41,,Desktop,4.6,SES846937
INT0006683,USR01405,DST0029,review,0.9525,2025-06-25 12:05:41,,Desktop,3.7,SES509772
INT0006684,USR00072,DST0009,review,0.8857,2026-03-07 00:58:41,,iOS,3.2,SES332611
INT0006685,USR00723,DST0020,view,0.2259,2025-08-27 05:08:41,566.0,iOS,,SES821252
INT0006686,USR01602,DST0020,like,0.5513,2026-01-09 03:02:41,,iOS,,SES312103
INT0006687,USR01987,DST0026,book,1.0,2025-10-17 10:28:41,,Desktop,,SES243181
INT0006688,USR01374,DST0027,bookmark,0.6867,2025-05-06 07:47:41,,Desktop,,SES921900
INT0006689,USR00578,DST0026,bookmark,0.6292,2025-04-07 00:07:41,,Android,,SES133585
INT0006690,USR00169,DST0019,book,1.0,2026-01-01 23:19:41,,Android,,SES482990
INT0006691,USR00997,DST0006,share,0.8576,2026-03-03 01:51:41,,Web,,SES816252
INT0006692,USR01428,DST0028,like,0.5418,2025-09-01 09:05:41,,Web,,SES841267
INT0006693,USR00041,DST0002,share,0.8412,2025-09-03 11:40:41,,iOS,,SES458132
INT0006694,USR01147,DST0027,book,1.0,2025-11-28 12:04:41,,iOS,,SES408587
INT0006695,USR00421,DST0014,book,1.0,2025-04-06 07:50:41,,iOS,,SES274601
INT0006696,USR01000,DST0016,view,0.238,2025-07-18 00:14:41,96.0,Android,,SES458432
INT0006697,USR00888,DST0020,book,1.0,2025-09-20 03:42:41,,Android,,SES198732
INT0006698,USR01455,DST0006,bookmark,0.786,2025-12-04 03:29:41,,Desktop,,SES492800
INT0006699,USR00061,DST0022,like,0.5286,2025-09-30 05:33:41,,iOS,,SES482894
INT0006700,USR01501,DST0023,review,0.9161,2025-07-08 01:18:41,,Web,3.1,SES129119
INT0006701,USR00927,DST0006,book,1.0,2026-03-14 05:42:41,,iOS,,SES601644
INT0006702,USR00003,DST0006,view,0.2178,2025-10-18 02:20:41,638.0,Android,,SES900756
INT0006703,USR01969,DST0010,like,0.5226,2025-12-07 06:34:41,,Desktop,,SES448371
INT0006704,USR00510,DST0005,book,1.0,2026-01-19 01:09:41,,Desktop,,SES213324
INT0006705,USR00392,DST0008,review,0.98,2025-09-15 02:30:41,,Android,3.7,SES596675
INT0006706,USR00609,DST0020,share,0.783,2026-01-21 22:37:41,,iOS,,SES950182
INT0006707,USR00821,DST0003,bookmark,0.6343,2025-12-09 02:43:41,,Web,,SES179062
INT0006708,USR00303,DST0019,view,0.2304,2025-09-05 00:51:41,219.0,Desktop,,SES915982
INT0006709,USR01319,DST0006,share,0.7431,2025-09-04 19:33:41,,iOS,,SES813733
INT0006710,USR01853,DST0022,bookmark,0.7261,2025-07-27 09:50:41,,Web,,SES244954
INT0006711,USR01076,DST0013,review,0.8548,2026-02-06 08:29:41,,Android,3.6,SES376082
INT0006712,USR00453,DST0017,like,0.5053,2025-08-13 03:51:41,,Desktop,,SES229953
INT0006713,USR00919,DST0009,review,0.9225,2025-12-17 19:52:41,,Android,4.0,SES750720
INT0006714,USR00865,DST0023,bookmark,0.728,2025-11-12 09:11:41,,Web,,SES732487
INT0006715,USR01708,DST0023,book,1.0,2025-08-15 23:28:41,,Web,,SES618907
INT0006716,USR00764,DST0018,bookmark,0.785,2026-01-13 00:49:41,,Web,,SES770212
INT0006717,USR00430,DST0028,share,0.86,2025-08-30 00:46:41,,Android,,SES531954
INT0006718,USR00241,DST0005,review,0.9215,2025-09-20 07:22:41,,iOS,3.5,SES302430
INT0006719,USR00983,DST0002,like,0.5137,2026-01-22 09:10:41,,iOS,,SES312056
INT0006720,USR00122,DST0002,like,0.5882,2025-11-14 21:40:41,,Desktop,,SES582372
INT0006721,USR01127,DST0001,review,0.8712,2025-05-09 01:04:41,,Desktop,3.1,SES567762
INT0006722,USR01962,DST0019,book,1.0,2025-06-02 09:04:41,,iOS,,SES514024
INT0006723,USR00503,DST0029,like,0.683,2025-03-20 08:02:41,,iOS,,SES620435
INT0006724,USR00210,DST0023,book,1.0,2025-06-27 03:31:41,,iOS,,SES560915
INT0006725,USR00452,DST0004,view,0.1829,2025-12-04 20:09:41,793.0,Web,,SES717238
INT0006726,USR01882,DST0029,book,1.0,2025-04-07 20:04:41,,iOS,,SES223314
INT0006727,USR01587,DST0027,view,0.1055,2025-12-11 00:48:41,765.0,iOS,,SES548811
INT0006728,USR00834,DST0025,bookmark,0.7727,2025-03-21 01:58:41,,Web,,SES926138
INT0006729,USR00461,DST0014,share,0.7637,2025-11-13 02:57:41,,iOS,,SES482155
INT0006730,USR00364,DST0021,view,0.2512,2026-02-13 04:08:41,816.0,Desktop,,SES211592
INT0006731,USR01054,DST0018,like,0.6769,2025-06-08 09:40:41,,Desktop,,SES136461
INT0006732,USR01354,DST0011,bookmark,0.7053,2025-04-04 08:11:41,,iOS,,SES188368
INT0006733,USR00763,DST0009,bookmark,0.6587,2026-01-19 10:21:41,,Desktop,,SES210969
INT0006734,USR01117,DST0011,share,0.7819,2025-04-09 01:12:41,,Web,,SES899485
INT0006735,USR00662,DST0003,review,0.8135,2025-06-14 03:39:41,,iOS,3.2,SES209458
INT0006736,USR00554,DST0004,view,0.1085,2025-07-28 22:08:41,866.0,Desktop,,SES525359
INT0006737,USR00652,DST0023,like,0.6314,2025-05-23 21:45:41,,Web,,SES149116
INT0006738,USR01559,DST0007,review,0.8818,2025-05-28 21:58:41,,Desktop,3.5,SES507834
INT0006739,USR01509,DST0028,bookmark,0.6078,2026-02-01 06:49:41,,iOS,,SES139596
INT0006740,USR00269,DST0022,book,1.0,2025-06-21 22:02:41,,Web,,SES796998
INT0006741,USR01306,DST0022,review,0.9398,2026-02-18 21:09:41,,Desktop,3.1,SES619226
INT0006742,USR00493,DST0026,view,0.2333,2026-01-09 04:20:41,844.0,Desktop,,SES523976
INT0006743,USR00693,DST0020,review,0.8087,2025-08-23 00:25:41,,Desktop,4.1,SES997510
INT0006744,USR00027,DST0026,book,1.0,2025-07-17 04:38:41,,Web,,SES922090
INT0006745,USR00982,DST0028,view,0.2392,2025-07-10 04:52:41,473.0,Android,,SES394182
INT0006746,USR00963,DST0024,like,0.5101,2025-05-03 02:00:41,,iOS,,SES567080
INT0006747,USR00274,DST0019,review,0.8298,2026-02-11 23:18:41,,Android,4.0,SES878711
INT0006748,USR00180,DST0028,book,1.0,2025-10-12 03:58:41,,iOS,,SES925205
INT0006749,USR00989,DST0025,like,0.551,2025-06-12 10:14:41,,Desktop,,SES194518
INT0006750,USR00522,DST0025,like,0.6805,2025-07-17 02:27:41,,Desktop,,SES233027
INT0006751,USR00966,DST0021,like,0.5269,2025-09-30 07:30:41,,Web,,SES509927
INT0006752,USR01830,DST0029,review,0.9359,2025-10-12 21:21:41,,Web,3.5,SES880242
INT0006753,USR01164,DST0006,book,1.0,2026-01-13 02:01:41,,Desktop,,SES934525
INT0006754,USR00233,DST0011,share,0.8103,2026-02-07 22:56:41,,Web,,SES518668
INT0006755,USR01683,DST0023,book,1.0,2025-11-20 23:35:41,,Desktop,,SES221103
INT0006756,USR01535,DST0025,view,0.2973,2026-02-25 02:38:41,666.0,Desktop,,SES338298
INT0006757,USR01579,DST0006,view,0.2616,2025-10-13 06:12:41,685.0,Web,,SES106594
INT0006758,USR00356,DST0023,share,0.8362,2025-04-05 10:41:41,,Android,,SES538427
INT0006759,USR01098,DST0028,review,0.9127,2025-08-01 22:03:41,,Web,3.7,SES305801
INT0006760,USR01083,DST0019,like,0.6947,2025-04-11 20:18:41,,Web,,SES528482
INT0006761,USR01295,DST0003,bookmark,0.7956,2025-08-02 01:42:41,,iOS,,SES656813
INT0006762,USR01522,DST0024,share,0.7484,2026-02-16 02:05:41,,Desktop,,SES623140
INT0006763,USR00723,DST0008,bookmark,0.661,2025-10-20 01:20:41,,Android,,SES891620
INT0006764,USR01309,DST0021,like,0.6527,2025-10-06 19:33:41,,Android,,SES423321
INT0006765,USR00238,DST0011,bookmark,0.6104,2026-03-06 08:42:41,,Desktop,,SES335898
INT0006766,USR00256,DST0006,view,0.2484,2025-04-24 20:09:41,632.0,Android,,SES777996
INT0006767,USR00810,DST0026,review,0.8539,2026-02-09 20:01:41,,iOS,4.3,SES811068
INT0006768,USR00140,DST0017,review,0.8134,2025-05-20 06:36:41,,Android,4.6,SES256505
INT0006769,USR01753,DST0019,book,1.0,2025-03-20 19:39:41,,Android,,SES924416
INT0006770,USR01552,DST0017,bookmark,0.6727,2025-07-15 19:38:41,,Web,,SES522957
INT0006771,USR00689,DST0017,bookmark,0.7523,2025-10-22 20:43:41,,Android,,SES206529
INT0006772,USR01681,DST0002,like,0.6338,2025-04-08 05:04:41,,Web,,SES229154
INT0006773,USR00284,DST0013,book,1.0,2026-02-24 02:54:41,,Desktop,,SES988381
INT0006774,USR00238,DST0002,review,0.8314,2025-10-26 22:41:41,,Android,4.3,SES871543
INT0006775,USR00427,DST0010,view,0.1747,2025-06-12 08:59:41,279.0,Desktop,,SES834076
INT0006776,USR00226,DST0013,book,1.0,2026-01-03 01:13:41,,Android,,SES663342
INT0006777,USR00121,DST0009,like,0.6183,2025-10-29 09:01:41,,iOS,,SES369407
INT0006778,USR00445,DST0004,share,0.8454,2025-06-01 09:08:41,,Android,,SES294933
INT0006779,USR01862,DST0026,bookmark,0.6813,2025-11-24 02:12:41,,Web,,SES913010
INT0006780,USR01501,DST0014,like,0.6563,2025-06-09 05:22:41,,Android,,SES712347
INT0006781,USR00903,DST0011,like,0.5274,2026-01-08 03:02:41,,Web,,SES250523
INT0006782,USR01614,DST0008,bookmark,0.6377,2025-08-01 21:58:41,,Android,,SES502841
INT0006783,USR01980,DST0005,like,0.6189,2026-02-24 07:58:41,,Android,,SES145290
INT0006784,USR01593,DST0022,view,0.212,2026-01-04 21:20:41,888.0,Desktop,,SES310863
INT0006785,USR01487,DST0026,review,0.9573,2025-07-07 01:04:41,,Web,3.2,SES275634
INT0006786,USR00850,DST0025,review,0.9399,2025-07-09 20:29:41,,Desktop,3.1,SES963876
INT0006787,USR01166,DST0020,book,1.0,2025-08-16 06:17:41,,Android,,SES745069
INT0006788,USR01605,DST0020,share,0.7567,2025-10-30 02:25:41,,Web,,SES460894
INT0006789,USR01197,DST0007,view,0.2227,2025-05-06 23:10:41,188.0,Web,,SES785989
INT0006790,USR00953,DST0028,review,0.8843,2025-12-26 20:16:41,,Desktop,3.4,SES455326
INT0006791,USR01943,DST0013,book,1.0,2025-11-10 10:58:41,,Web,,SES927719
INT0006792,USR00104,DST0004,share,0.8232,2025-05-27 09:43:41,,Web,,SES499306
INT0006793,USR00165,DST0008,share,0.7379,2025-12-16 09:49:41,,iOS,,SES191972
INT0006794,USR01158,DST0022,review,0.8987,2025-11-28 06:01:41,,Android,4.3,SES204430
INT0006795,USR00274,DST0028,share,0.8592,2025-08-09 19:46:41,,Android,,SES367649
INT0006796,USR01021,DST0029,view,0.2187,2025-08-03 00:23:41,209.0,Desktop,,SES734893
INT0006797,USR00770,DST0004,book,1.0,2025-12-26 01:34:41,,Web,,SES185840
INT0006798,USR00153,DST0003,book,1.0,2026-01-22 12:10:41,,Android,,SES692717
INT0006799,USR00633,DST0028,review,0.9464,2025-08-14 19:46:41,,Android,4.9,SES742992
INT0006800,USR00344,DST0023,like,0.6916,2025-08-08 07:21:41,,iOS,,SES132811
INT0006801,USR00019,DST0027,bookmark,0.6246,2025-05-08 07:43:41,,Web,,SES372561
INT0006802,USR01947,DST0007,like,0.5654,2025-10-25 21:15:41,,Web,,SES838400
INT0006803,USR00642,DST0001,bookmark,0.783,2025-10-03 21:30:41,,Android,,SES841399
INT0006804,USR00516,DST0016,book,1.0,2025-11-30 23:43:41,,Desktop,,SES932156
INT0006805,USR01432,DST0027,share,0.7463,2025-09-14 03:37:41,,iOS,,SES183372
INT0006806,USR01094,DST0028,view,0.2645,2025-08-30 08:55:41,884.0,Web,,SES764930
INT0006807,USR01301,DST0015,share,0.7358,2025-08-30 11:37:41,,Web,,SES268672
INT0006808,USR00294,DST0029,review,0.8194,2026-02-12 06:19:41,,iOS,3.7,SES492707
INT0006809,USR01918,DST0017,share,0.8908,2025-10-18 10:00:41,,iOS,,SES568943
INT0006810,USR01462,DST0019,view,0.292,2025-05-13 10:01:41,763.0,Web,,SES882645
INT0006811,USR00880,DST0005,like,0.5483,2025-03-16 05:24:41,,Desktop,,SES330022
INT0006812,USR00137,DST0010,bookmark,0.6583,2025-08-30 00:40:41,,Desktop,,SES944510
INT0006813,USR01293,DST0021,share,0.778,2025-11-26 19:57:41,,Android,,SES567679
INT0006814,USR00445,DST0026,share,0.89,2025-06-04 10:22:41,,Web,,SES377654
INT0006815,USR01240,DST0016,book,1.0,2025-04-30 11:58:41,,Android,,SES829930
INT0006816,USR01802,DST0026,review,0.8487,2025-11-22 03:10:41,,Web,3.9,SES113543
INT0006817,USR00023,DST0021,view,0.2837,2025-04-07 20:12:41,83.0,iOS,,SES718896
INT0006818,USR01517,DST0029,book,1.0,2026-03-02 23:26:41,,Android,,SES475341
INT0006819,USR00673,DST0001,review,0.9406,2025-09-19 03:48:41,,iOS,3.8,SES325766
INT0006820,USR00342,DST0005,view,0.187,2025-09-25 00:30:41,488.0,iOS,,SES854953
INT0006821,USR00035,DST0001,like,0.6632,2025-05-19 05:39:41,,Web,,SES401072
INT0006822,USR00452,DST0014,share,0.7212,2025-10-06 11:25:41,,iOS,,SES360038
INT0006823,USR01694,DST0002,book,1.0,2025-12-26 09:34:41,,iOS,,SES315363
INT0006824,USR01870,DST0027,book,1.0,2025-04-17 04:18:41,,iOS,,SES180730
INT0006825,USR00358,DST0026,book,1.0,2025-05-20 07:42:41,,iOS,,SES467555
INT0006826,USR01073,DST0005,share,0.7785,2025-12-01 09:54:41,,Android,,SES430692
INT0006827,USR00772,DST0011,view,0.1125,2025-07-11 05:51:41,486.0,iOS,,SES191167
INT0006828,USR00679,DST0006,bookmark,0.7413,2025-11-24 05:49:41,,Android,,SES572974
INT0006829,USR00168,DST0022,like,0.5919,2025-11-20 00:12:41,,Desktop,,SES567176
INT0006830,USR00030,DST0009,view,0.2794,2025-12-01 10:14:41,538.0,Android,,SES723137
INT0006831,USR01241,DST0028,like,0.5949,2025-11-20 19:26:41,,iOS,,SES434660
INT0006832,USR00243,DST0006,like,0.5125,2025-10-18 02:05:41,,iOS,,SES548379
INT0006833,USR00720,DST0025,book,1.0,2025-07-16 07:34:41,,iOS,,SES397228
INT0006834,USR00365,DST0021,bookmark,0.7076,2025-10-07 03:52:41,,Web,,SES329098
INT0006835,USR00319,DST0012,book,1.0,2025-10-31 02:15:41,,Desktop,,SES448522
INT0006836,USR00382,DST0025,review,0.8725,2026-02-05 05:26:41,,Web,4.5,SES269584
INT0006837,USR01394,DST0002,share,0.7774,2025-11-02 22:25:41,,Web,,SES241905
INT0006838,USR01147,DST0026,bookmark,0.7234,2025-05-29 23:09:41,,Desktop,,SES255778
INT0006839,USR01567,DST0018,like,0.6564,2025-07-11 06:47:41,,Desktop,,SES191435
INT0006840,USR00541,DST0025,like,0.5336,2025-10-19 03:48:41,,Desktop,,SES518237
INT0006841,USR00119,DST0010,book,1.0,2025-07-08 06:52:41,,Web,,SES576434
INT0006842,USR01582,DST0024,view,0.1745,2025-09-11 04:13:41,92.0,iOS,,SES420057
INT0006843,USR00719,DST0008,view,0.1597,2025-08-23 08:50:41,729.0,Web,,SES955592
INT0006844,USR00936,DST0025,like,0.6367,2025-10-04 06:58:41,,Web,,SES699279
INT0006845,USR01744,DST0013,like,0.566,2025-08-26 10:16:41,,Android,,SES110022
INT0006846,USR00626,DST0012,review,0.9197,2025-04-16 10:06:41,,Desktop,3.6,SES380124
INT0006847,USR00485,DST0005,review,0.9422,2025-12-12 11:55:41,,Desktop,4.6,SES382140
INT0006848,USR01163,DST0029,review,0.9934,2026-02-20 12:14:41,,Android,3.5,SES556043
INT0006849,USR01714,DST0009,book,1.0,2025-07-27 07:02:41,,Android,,SES144407
INT0006850,USR00892,DST0003,bookmark,0.6441,2025-05-07 00:59:41,,Android,,SES149900
INT0006851,USR01404,DST0015,review,0.9643,2025-11-30 23:43:41,,Android,4.0,SES395755
INT0006852,USR00769,DST0022,bookmark,0.6362,2025-09-17 01:07:41,,iOS,,SES891189
INT0006853,USR00007,DST0023,bookmark,0.669,2025-11-22 19:56:41,,Desktop,,SES967978
INT0006854,USR00377,DST0011,book,1.0,2025-12-03 08:14:41,,Android,,SES451153
INT0006855,USR01061,DST0026,review,0.9189,2025-09-04 09:44:41,,iOS,4.7,SES986629
INT0006856,USR01975,DST0012,share,0.7612,2025-11-04 20:53:41,,Desktop,,SES475581
INT0006857,USR01327,DST0015,book,1.0,2025-08-16 23:26:41,,Android,,SES191353
INT0006858,USR01215,DST0015,book,1.0,2025-04-07 09:11:41,,iOS,,SES638392
INT0006859,USR00843,DST0007,share,0.8687,2025-10-26 08:54:41,,Android,,SES359840
INT0006860,USR00176,DST0002,view,0.2405,2025-11-03 09:13:41,114.0,iOS,,SES634182
INT0006861,USR00832,DST0025,share,0.8307,2025-06-25 06:59:41,,Desktop,,SES459113
INT0006862,USR00739,DST0018,book,1.0,2025-08-29 05:26:41,,Web,,SES553196
INT0006863,USR00510,DST0012,book,1.0,2025-08-11 21:28:41,,Android,,SES763698
INT0006864,USR00900,DST0007,book,1.0,2025-04-22 22:16:41,,Desktop,,SES959642
INT0006865,USR01814,DST0004,like,0.6088,2026-02-22 06:56:41,,iOS,,SES883787
INT0006866,USR01635,DST0012,review,0.8282,2025-04-17 09:11:41,,Android,4.4,SES272959
INT0006867,USR01862,DST0022,like,0.533,2025-09-27 20:08:41,,Android,,SES984010
INT0006868,USR00980,DST0018,book,1.0,2025-11-18 06:26:41,,Web,,SES190490
INT0006869,USR00223,DST0020,view,0.1653,2025-05-24 02:00:41,439.0,Desktop,,SES673438
INT0006870,USR01929,DST0016,book,1.0,2025-11-15 11:51:41,,Android,,SES676039
INT0006871,USR01345,DST0017,book,1.0,2025-04-08 06:33:41,,iOS,,SES346328
INT0006872,USR01049,DST0019,like,0.5146,2025-10-15 01:53:41,,Web,,SES606537
INT0006873,USR01912,DST0013,like,0.5134,2026-03-06 21:16:41,,Desktop,,SES801153
INT0006874,USR01986,DST0007,share,0.7238,2026-02-08 23:52:41,,Android,,SES973154
INT0006875,USR00037,DST0017,share,0.7566,2026-01-06 11:21:41,,Android,,SES539301
INT0006876,USR00381,DST0017,like,0.6914,2025-05-28 21:41:41,,Desktop,,SES621215
INT0006877,USR00338,DST0014,view,0.2078,2025-05-22 00:37:41,530.0,Desktop,,SES138546
INT0006878,USR01116,DST0026,review,0.9785,2026-01-21 12:16:41,,Android,4.5,SES764963
INT0006879,USR01589,DST0010,review,0.9446,2025-12-21 10:13:41,,Android,3.1,SES733597
INT0006880,USR00235,DST0006,book,1.0,2025-05-13 00:57:41,,iOS,,SES796370
INT0006881,USR00177,DST0001,book,1.0,2025-03-22 02:44:41,,Desktop,,SES427042
INT0006882,USR00236,DST0006,like,0.6996,2025-07-08 03:23:41,,Android,,SES178728
INT0006883,USR01803,DST0021,review,0.8141,2025-05-09 20:38:41,,Android,3.8,SES124691
INT0006884,USR01295,DST0020,review,0.9797,2026-02-28 02:49:41,,Web,4.3,SES689576
INT0006885,USR01647,DST0025,review,0.8877,2025-12-15 05:58:41,,Desktop,4.3,SES829722
INT0006886,USR01453,DST0018,review,0.8157,2026-03-05 11:32:41,,Desktop,4.3,SES142936
INT0006887,USR00387,DST0011,review,0.9374,2025-06-02 02:51:41,,Android,4.6,SES513291
